valid_species_id,family,operational_genus,species,species_authority,operational_feeding,operational_fixation,operational_mobility,operational_substrate,bathymetry_min,operational_bathymetry_min,size,range_SST_Huang
112276,Veneridae,Sunemeroe,adelinae,(Angas 1868),suspension,unattached,mobile,infaunal,7,7,24.2487113059643,13.6316665
111709,Veneridae,Sunemeroe,bruggeni,Fischer-Piette 1974,suspension,unattached,mobile,infaunal,18,18,30.1662062579967,15.90584319
112957,Veneridae,Sunemeroe,cumingii,(E. A. Smith 1891),suspension,unattached,mobile,infaunal,5,5,34.322004603461,28.047999861
112302,Veneridae,Sunemeroe,kirai,Huber 2010,suspension,unattached,mobile,infaunal,1,1,22.3606797749979,22.218446862
102934,Veneridae,Sunemeroe,langfordi,(Habe 1953),suspension,unattached,mobile,infaunal,10,10,21.5777663348179,26.653133202
102933,Veneridae,Sunemeroe,menstrualis,(Menke 1843),suspension,unattached,mobile,infaunal,0,0,74.5396538763093,20.311750146
111955,Veneridae,Sunemeroe,subquadrata,"(Sowerby II, 1851)",suspension,unattached,mobile,infaunal,0,0,42.4264068711929,13.19444423
112959,Veneridae,Sunemeroe,sunettina,(Jousseaume 1891),suspension,unattached,mobile,infaunal,0,0,30.1662062579967,20.31424225
102930,Veneridae,Sunemeroe,vaginalis,(Menke 1843),suspension,unattached,mobile,infaunal,20,20,29.4022108012306,17.747941233
102922,Veneridae,Sunetta,donacina,(Gmelin 1791),suspension,unattached,mobile,infaunal,1,1,45.2866426223009,20.60368675
102923,Veneridae,Sunetta,effossa,(Hanley 1842),suspension,unattached,mobile,infaunal,1,1,42.4264068711929,20.31424225
102925,Veneridae,Sunetta,meroe,(Linnaeus 1758),suspension,unattached,mobile,infaunal,15,15,42.9045452137649,17.67786392
102928,Veneridae,Sunetta,scripta,(Linnaeus 1758),suspension,unattached,mobile,infaunal,1,1,32.5699247773156,10.1888309
102935,Veneridae,Sunettina,solanderii,(Gray 1825),suspension,unattached,mobile,infaunal,0,0,43.5021838532274,11.06347976
102955,Veneridae,Tapes,araneosus,(Philippi 1847),suspension,unattached,mobile,infaunal,14,14,41.2310562561766,10.76811131
102957,Veneridae,Tapes,belcheri,"Sowerby II, 1852",suspension,unattached,mobile,infaunal,0,0,47.3286382647969,19.65217969
111956,Veneridae,Tapes,conspersus,(Gmelin 1791),suspension,unattached,mobile,infaunal,0,0,81.8535277187245,16.83583347
102961,Veneridae,Tapes,literatus,(Linnaeus 1758),suspension,unattached,mobile,infaunal,0,0,89.0410579451974,23.38757563
102963,Veneridae,Tapes,platyptycha,(Pilsbry 1901),suspension,unattached,mobile,infaunal,2,2,50.1996015920445,32.627575601
102967,Veneridae,Tapes,sericeus,Matsukuma 1986,suspension,unattached,mobile,infaunal,0,0,44.3691334150218,19.65217969
102968,Veneridae,Tapes,sulcarius,(Lamarck 1818),suspension,unattached,mobile,infaunal,0,0,65.7000761034567,20.31424225
112488,Veneridae,Tawera,australiana,Huber 2010,suspension,unattached,mobile,infaunal,0,0,17.8885438199983,13.52833334
102970,Veneridae,Tawera,coelata,(Menke 1843),suspension,unattached,mobile,infaunal,0,0,15.5370524875216,13.71840874
112843,Veneridae,Tawera,elliptica,(Lamarck 1818),suspension,unattached,mobile,infaunal,2,2,31.0241841149771,23.314999869
102971,Veneridae,Tawera,gallinula,Lamarck 1818,suspension,unattached,mobile,infaunal,0,0,37.4539717520052,16.30119296
102973,Veneridae,Tawera,lagopus,(Lamarck 1818),suspension,unattached,mobile,infaunal,0,0,35.0199942889773,17.831666763
102974,Veneridae,Tawera,laticostata,(Odhner 1917),suspension,unattached,mobile,infaunal,7,7,22.349496638627,13.52833334
106449,Veneridae,Tawera,marionae,Finlay 1928,suspension,unattached,mobile,infaunal,37,37,30.3973683071413,12.887358372
102975,Veneridae,Tawera,mawsoni,(Hedley 1916),suspension,unattached,mobile,infaunal,26,26,35.7770876399966,3.739037317
102466,Veneridae,Tawera,phenax,(Finlay 1930),suspension,unattached,mobile,infaunal,90,90,55.1543289325507,7.520825986
102976,Veneridae,Tawera,philomela,(E.A. Smith 1885),suspension,unattached,mobile,infaunal,7,7,31.5958858081238,8.51430505
106450,Veneridae,Tawera,rosa,Powell 1955,suspension,unattached,mobile,infaunal,NA,5,45.133136385587,3.147261056
100628,Veneridae,Tawera,similicentrifuga,(Viader 1951),suspension,unattached,mobile,infaunal,NA,5,6.26099033699941,4.71892635
102977,Veneridae,Tawera,spissa,(Deshayes 1835),suspension,unattached,mobile,infaunal,2,2,35.742132001323,18.360818272
102979,Veneridae,Tawera,torresiana,(E.A. Smith 1884),suspension,unattached,mobile,infaunal,7,7,16.8819430161341,10.68233329
103337,Veneridae,Timoclea,arakana,(Nevill & Nevill 1871),suspension,unattached,mobile,infaunal,9,9,20.6155281280883,20.31424225
112504,Veneridae,Timoclea,cochinensis,(Sowerby II 1853),suspension,unattached,mobile,infaunal,0,0,16.7055380039076,15.75297852
111850,Veneridae,Timoclea,concinna,(Viader 1951),suspension,unattached,mobile,infaunal,NA,5,6.48074069840786,6.30833503
103338,Veneridae,Timoclea,congoensis,(Thiele & Jackel 1931),suspension,unattached,mobile,infaunal,1,1,6.84835746730557,13.77372898
103327,Veneridae,Timoclea,costellifera,(Adams & Reeve 1850),suspension,unattached,mobile,infaunal,0,0,23.7697286480094,32.627575601
104082,Veneridae,Timoclea,crassisquamata,(Prashad 1932),suspension,unattached,mobile,infaunal,8,8,8.29578206078246,6.29348407
112505,Veneridae,Timoclea,decorata,(Broderip & Sowerby 1829),suspension,unattached,mobile,infaunal,NA,5,17.1055546533867,13.96895066
112352,Veneridae,Timoclea,djiboutiensis,(Jousseaume 1894),suspension,unattached,mobile,infaunal,10,10,18.6145104689863,16.25444501
103342,Veneridae,Timoclea,habei,Fischer-Piette & Vukadinovic 1977,suspension,unattached,mobile,infaunal,0,0,12.6885775404495,17.47656537
112158,Veneridae,Timoclea,hypopta,(Sturany 1899),suspension,unattached,mobile,infaunal,1,1,23.4520787991171,18.54202384
103343,Veneridae,Timoclea,imbricata,(Sowerby 1853),suspension,unattached,mobile,infaunal,0,0,14.3108350559987,14.99863878
103344,Veneridae,Timoclea,infans,(Smith 1885) ,suspension,unattached,mobile,infaunal,11,11,3.87298334620742,9.32468701
111775,Veneridae,Timoclea,keegani,Raines & Huber 2012,suspension,unattached,mobile,infaunal,30,30,9.63431367560762,5.24500001
112487,Veneridae,Timoclea,langfordi,(Kuroda 1945),suspension,unattached,mobile,infaunal,NA,5,27.8481597237591,8.32806473
100622,Veneridae,Timoclea,layardi,(Reeve 1864),suspension,unattached,mobile,infaunal,1,1,8.24621125123532,5.9476191
103332,Veneridae,Timoclea,levicostata,(Kuroda 1960),suspension,unattached,mobile,infaunal,0,0,13.1909059582729,19.993833527
103346,Veneridae,Timoclea,levukensis,(Smith 1885),suspension,unattached,mobile,infaunal,2,2,10.1350875674559,11.0952717
103347,Veneridae,Timoclea,lionota,(E.A. Smith 1885),suspension,unattached,mobile,infaunal,14,14,7.53657747256671,11.66106073
103333,Veneridae,Timoclea,marica,(Linnaeus 1758),suspension,unattached,mobile,infaunal,0,0,35.4275316667701,29.718333401
103329,Veneridae,Timoclea,mindanensis,(E.A. Smith 1885),suspension,unattached,mobile,infaunal,10,10,9.48683298050514,26.653133202
103349,Veneridae,Timoclea,ovata,(Pennant 1777),suspension,unattached,mobile,infaunal,5,5,17.8885438199983,30.547952356
111851,Veneridae,Timoclea,peresi,Fischer-Piette & Vukadinovic 1977,suspension,unattached,mobile,infaunal,10,10,16.4347193465541,9.25504905
103351,Veneridae,Timoclea,roemeriana,(Issel 1869),suspension,unattached,mobile,infaunal,1,1,12.1095004025765,16.4720005
103330,Veneridae,Timoclea,scabra,(Hanley 1845),suspension,unattached,mobile,infaunal,0,0,15.8745078663875,27.673133382
103336,Veneridae,Timoclea,scandularis,(Hedley 1909),suspension,unattached,mobile,infaunal,19,19,12.6688594593199,10.26325353
103352,Veneridae,Timoclea,siamensis,(Lynge 1909),suspension,unattached,mobile,infaunal,35,35,6.92820323027551,9.94634911
102978,Veneridae,Timoclea,subnodulosa,(Hanley 1845),suspension,unattached,mobile,infaunal,0,0,20.0624026477389,18.83936288
103377,Veneridae,Tivela,argentina,(Sowerby 1835),suspension,unattached,mobile,infaunal,0,0,63.4980314655502,12.20895835
103361,Veneridae,Tivela,bicolor,(Gray 1838),suspension,unattached,mobile,infaunal,1,1,32.4776846465385,12.40454379
103378,Veneridae,Tivela,byronensis,(Gray 1838),suspension,unattached,mobile,infaunal,0,0,57.4012194992406,16.96133355
103362,Veneridae,Tivela,compressa,"(Sowerby II, 1851)",suspension,unattached,mobile,infaunal,18,18,180.935347569235,12.87589888
111957,Veneridae,Tivela,damaoides,(Wood 1828),suspension,unattached,mobile,infaunal,NA,5,43.6589051626355,20.60368675
103379,Veneridae,Tivela,delessertii,(Sowerby 1854),suspension,unattached,mobile,infaunal,0,0,36.1081708204667,13.90755993
112517,Veneridae,Tivela,dunkeri,Roemer 1864,suspension,unattached,mobile,infaunal,NA,NA,20.6155281280883,6.20646891
103381,Veneridae,Tivela,fulminata,(Valenciennes 1827),suspension,unattached,mobile,infaunal,0,0,60.5801947834439,13.6103454
103365,Veneridae,Tivela,geijskesi,Altena 1968,suspension,unattached,mobile,infaunal,1,1,7.98435971133566,6.71062221
103366,Veneridae,Tivela,lamyi,Dautzenberg 1929,suspension,unattached,mobile,infaunal,NA,5,53.1441436096208,9.01727304
103383,Veneridae,Tivela,lineata,(Sowerby 1851),suspension,unattached,mobile,infaunal,0,0,36.9242467763393,12.409825
103384,Veneridae,Tivela,mactroides,(Born 1778),suspension,unattached,mobile,infaunal,0,0,44.9673214679282,14.5809717
111711,Veneridae,Tivela,mulawana,Biggs 1969,suspension,unattached,mobile,infaunal,0,0,40.8044115262063,9.42010928
112516,Veneridae,Tivela,n.sp. 1 of Huber 2015:763,Huber 2015,suspension,unattached,mobile,infaunal,15,15,14.6430871062082,8.40165303
103367,Veneridae,Tivela,natalensis,Dunker 1858,suspension,unattached,mobile,infaunal,NA,5,73.668174946852,5.40816725
103369,Veneridae,Tivela,ponderosa,(Koch in Philippi 1844),suspension,unattached,mobile,infaunal,0,0,80.6659779584925,17.31007525
103370,Veneridae,Tivela,rejecta,E.A. Smith 1914,suspension,unattached,mobile,infaunal,0,0,16.8819430161341,9.77548922
103371,Veneridae,Tivela,transversa,"(Sowerby III, 1897)",suspension,unattached,mobile,infaunal,16,16,50.7937003968012,16.43017863
105145,Veneridae,Tivela,trigonella,(Lamarck 1818),suspension,unattached,mobile,infaunal,1,1,17.8885438199983,12.03328835
103372,Veneridae,Tivela,tripla,(Linnaeus 1771),suspension,unattached,mobile,infaunal,0,0,35.291358715697,12.39471744
103569,Veneridae,Tivela,valae,(Lussi 1996),suspension,unattached,mobile,infaunal,6,6,65.6010670644922,13.79950774
106005,Veneridae,Tivela,zonaria,(Lamarck 1818),suspension,unattached,mobile,infaunal,1,1,92.3915580559176,17.32134923
106006,Veneridae,Transennella,caboblanquensis,Weisbord 1964,suspension,unattached,mobile,infaunal,33,33,8.37854402626136,3.76988986
103396,Veneridae,Transennella,caryonautes,Berry 1963,suspension,unattached,mobile,infaunal,6,6,43.3751080690296,14.49458329
103398,Veneridae,Transennella,conradina,Dall 1884,suspension,unattached,mobile,infaunal,1,1,14.2828568570857,18.38343835
103399,Veneridae,Transennella,cubaniana,(d'Orbigny 1853),suspension,unattached,mobile,infaunal,5,5,10.3923048454133,17.72206152
103400,Veneridae,Transennella,culebrana,(Dall & Simpson 1901),suspension,unattached,mobile,infaunal,3,3,10.8443533693808,10.9556062
103401,Veneridae,Transennella,galapagana,Hertlein & Strong 1939,suspension,unattached,mobile,infaunal,6,6,12.0224789457083,4.66035289
103402,Veneridae,Transennella,gerrardi,Abbott 1958,suspension,unattached,mobile,infaunal,9,9,7.93725393319377,8.49132689
103404,Veneridae,Transennella,modesta,(Sowerby 1835),suspension,unattached,mobile,infaunal,0,0,30.3397429125561,14.16168866
103406,Veneridae,Transennella,pannosa,(Sowerby I 1835),suspension,unattached,mobile,infaunal,2,2,33.1963853453957,11.87096115
103407,Veneridae,Transennella,puella,(Carpenter 1864),suspension,unattached,mobile,infaunal,1,1,24.4213021765835,16.53217836
103408,Veneridae,Transennella,stimpsoni,Dall 1902,suspension,unattached,mobile,infaunal,0,0,14.3760217028217,19.91667863
102439,Veneridae,Transennella,vulnerata,(Broderip 1835),suspension,unattached,mobile,infaunal,0,0,48.3735464897913,14.34554281
103409,Veneridae,Transenpitar,americana,(Doello-Jurado 1951),suspension,unattached,mobile,infaunal,2,2,28.9516838888518,22.163935279
103463,Veneridae,Turtonia,minuta,(Fabricius 1780),suspension,attached,mobile,epifaunal,0,0,3.3466401061363,31.143377869
103482,Veneridae,Velargilla,rubiginosa,(Adams & Angas 1863),suspension,unattached,mobile,infaunal,7,7,19.6773982019982,14.506703897
111889,Veneridae,Veneriglossa,nipponica,(Okutani 1972),suspension,unattached,mobile,infaunal,132,132,10.6700515462672,10.31251752
112960,Veneridae,Veneriglossa,vesica,(Dall 1886),suspension,unattached,mobile,infaunal,154,154,21.4941852602047,6.11172854
103484,Veneridae,Venerupis,anomala,(Lamarck 1818),suspension,attached,mobile,infaunal,4,4,25.209522010542,16.57552616
103486,Veneridae,Venerupis,corrugata,(Gmelin 1790),suspension,attached,mobile,infaunal,0,0,60.7947366142827,30.547952356
103489,Veneridae,Venerupis,galactites,(Lamarck 1818),suspension,attached,mobile,infaunal,0,0,45.8257569495584,17.831666763
102115,Veneridae,Venerupis,glandina,(Lamarck 1818),suspension,attached,mobile,infaunal,NA,5,22.0163575552361,6.6099445
103498,Veneridae,Venerupis,rugosa,"(Sowerby II, 1854)",suspension,attached,mobile,infaunal,0,0,29.4618397253125,20.31424225
103505,Veneridae,Ventricoloidea,albina,(Sowerby II 1853),suspension,unattached,mobile,infaunal,17,17,54.2059037375081,28.698333221
103502,Veneridae,Ventricoloidea,cassinaeformis,(Yokoyama 1926),suspension,unattached,mobile,infaunal,5,5,47.370877129308,27.856333237
103506,Veneridae,Ventricoloidea,chevreuxi,(Dautzenberg 1891),suspension,unattached,mobile,infaunal,20,20,47.73887304912,11.84076575
112923,Veneridae,Ventricoloidea,lyra,(Hanley 1845),suspension,unattached,mobile,infaunal,1,1,39.9499687108764,5.16251812
103503,Veneridae,Ventricoloidea,nux,(Gmelin 1791),suspension,unattached,mobile,infaunal,10,10,51.8603895087571,22.861666644
103512,Veneridae,Ventricoloidea,verdensis,(Dautzenberg & Fischer 1906),suspension,unattached,mobile,infaunal,10,10,52.4404424085076,5.72802754
100689,Veneridae,Venus,casina,Linnaeus 1758,suspension,unattached,mobile,infaunal,5,5,62.3432434189945,30.058333306
111718,Veneridae,Venus,crebrisulca,Lamarck 1818,suspension,unattached,mobile,infaunal,1,1,46.3680924774785,13.19842904
103507,Veneridae,Venus,declivis,(Sowerby II 1853),suspension,unattached,mobile,infaunal,1,1,45.7506284109847,9.14050635
111700,Veneridae,Venus,subrosalina,Tomlin 1923,suspension,unattached,mobile,infaunal,5,5,42.4264068711929,12.50524945
112893,Veneridae,Venus,thomassini,Fischer-Piette & Vukadinovic 1977,suspension,unattached,mobile,infaunal,3,3,43.3589667773576,9.76074866
103513,Veneridae,Venus,verrucosa,Linnaeus 1758,suspension,unattached,mobile,infaunal,0,0,68.4105255059483,28.381249566
112922,Veneridae,Venus,verrucosa simulans,"Sowerby I, 1844",suspension,unattached,mobile,infaunal,0,0,30.7408522978788,5.50997676
103778,Verticordiidae,Halicardia,flexuosa,(Verrill & Smith in Verrill 1881),non_suspension,unattached,mobile,infaunal,137,137,47.0531614240744,15.866019443
106423,Verticordiidae,Haliris,aequacostata,(Howard 1950),non_suspension,unattached,mobile,infaunal,50,50,7.53657747256671,17.94966261
103777,Verticordiidae,Haliris,fischeriana,(Dall 1881),non_suspension,unattached,mobile,infaunal,60,60,10.2469507659596,19.91667863
103806,Verticordiidae,Haliris,granulata,(Seguenza 1858),non_suspension,unattached,mobile,infaunal,55,55,8.48528137423857,22.861666644
103832,Verticordiidae,Haliris,jaffaensis,Cotton & Godfrey 1938,non_suspension,unattached,mobile,infaunal,183,183,3,8.2434406
103846,Verticordiidae,Haliris,lamothei,Dautzenberg & Fischer 1897,non_suspension,unattached,mobile,infaunal,126,126,10,18.10124946
103613,Verticordiidae,Haliris,multicostata,(A. Adams 1862),non_suspension,unattached,mobile,infaunal,50,50,8.19939022122987,24.552333254
103928,Verticordiidae,Haliris,pygmaea,(Kuroda 1952),non_suspension,unattached,mobile,infaunal,52,52,7.4,20.922110176
112413,Verticordiidae,Setaliris,makiyamai,(Habe in Kuroda 1952),non_suspension,unattached,mobile,infaunal,30,30,4.89897948556636,19.364166727
103958,Verticordiidae,Setaliris,setosa,Hedley 1907,non_suspension,unattached,mobile,infaunal,146,146,5.9791303715507,14.513740292
104009,Verticordiidae,Simplicicordia,trigonata,(Yokoyama 1922),non_suspension,unattached,mobile,infaunal,50,50,3.79473319220206,19.842310606
103657,Verticordiidae,Spinosipella,acuticostata,(Philippi 1844),non_suspension,unattached,mobile,infaunal,99,99,20.7484939212464,22.861666644
112115,Verticordiidae,Spinosipella,agnes,Simone & Cunha 2008,non_suspension,unattached,mobile,infaunal,150,150,21.5944437298116,7.38206152
103612,Verticordiidae,Spinosipella,deshayesiana,(Fischer 1862),non_suspension,unattached,mobile,infaunal,40,40,18,23.238447042
105926,Verticordiidae,Spinosipella,tinga,Simone & Cunha 2008,non_suspension,unattached,mobile,infaunal,100,100,16.0801119399089,12.75818189
104440,Verticordiidae,Trigonulina,novemcostata,(Adams & Reeve 1850),non_suspension,unattached,mobile,infaunal,11,11,7.74596669241483,21.29878819
103896,Verticordiidae,Trigonulina,ornata,d'Orbigny 1853,non_suspension,unattached,mobile,infaunal,18,18,6,29.902510216
104001,Verticordiidae,Vertambitus,torridus,(Hedley 1906),non_suspension,unattached,mobile,infaunal,31,31,3.1224989991992,6.1525001
104020,Verticordiidae,Vertambitus,vadosus,(Hedley 1907),non_suspension,unattached,mobile,infaunal,146,146,2.72396769437525,6.96219833
103702,Verticordiidae,Verticordia,bordaensis,Cotton & Godfrey 1938,non_suspension,unattached,mobile,infaunal,16,16,4.8187135212627,12.34666685
103827,Verticordiidae,Verticordia,inornata,Thiele & Jaeckel 1931,non_suspension,unattached,mobile,infaunal,49,49,6.2449979983984,9.87714855
110642,Verticordiidae,Verticordia,tasmanica,May 1915,non_suspension,unattached,mobile,infaunal,73,73,5.74456264653803,8.776033057
104029,Verticordiidae,Verticordia,woodii,E.A. Smith 1885,non_suspension,unattached,mobile,infaunal,183,183,19.2483765549202,13.6103454
103713,Verticordiidae,Vertisphaera,cambrica,Iredale 1930,non_suspension,unattached,mobile,infaunal,146,146,11.2782977438973,6.41223532
112468,Vesicomyidae,Isorropodon,bigoti,Cosel & Salas 2001,non_suspension,unattached,mobile,infaunal,150,150,17.7482393492988,5.60140505
111994,Vesicomyidae,Isorropodon,katsuae,(Kuroda 1952),non_suspension,unattached,mobile,infaunal,100,100,13.7069325525444,18.986936917
112469,Vesicomyidae,Pliocardia,hayashii,(Habe 1976),non_suspension,unattached,mobile,infaunal,100,100,15.7168699173849,18.986936917
100780,Vulsellidae,Crenatula,modiolaris,Lamarck 1819,suspension,attached,immobile,epifaunal,0,0,72.9109045342327,19.65217969
100781,Vulsellidae,Crenatula,nigrina,Lamarck 1819,suspension,attached,immobile,epifaunal,NA,NA,67.3609679265374,16.32833353
